cantidad,tamano_num,monto_total,categoria,tamano_proveedor,region_comprador
4,3,14000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
49,2,61250.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
55,2,68750.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
10,2,52890.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
240,2,57600.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
4,2,1848.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
40,4,119120.0,Bebidas,Grande,Region de Coquimbo
28,2,28616.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
12,2,12264.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
60,3,84000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
40,3,52000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
20,2,40000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
64,2,80000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
2,2,10924.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
40,2,50400.0,"Frutas, verduras y frutos secos",Pequeña,Region de Antofagasta
20,2,30240.0,"Frutas, verduras y frutos secos",Pequeña,Region de Antofagasta
10,2,18900.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,6140.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
20,2,30660.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
375,3,262500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
2,2,5026.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,7854.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
12,2,4188.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
11,2,44154.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,5026.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,3278.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
3,2,25653.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,1221.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,6600.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de la Araucania
1,2,8395.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
270,2,405000.0,Productos de panadería,Pequeña,Region del Biobio
80,3,322720.0,Condimentos y preservantes,Mediana,Region de los Lagos
40,3,62200.0,Condimentos y preservantes,Mediana,Region de los Lagos
60,3,75660.0,Condimentos y preservantes,Mediana,Region de los Lagos
1,2,5462.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,4290.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
20,2,30660.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
50,2,151300.0,Aceites y grasas comestibles,Pequeña,Region del Maule
200,2,655400.0,Aceites y grasas comestibles,Pequeña,Region del Maule
1,2,832.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
25,2,42250.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
15,2,27150.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
12,2,19080.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
50,3,33600.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
175,3,122500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
12,2,732000.0,Productos de panadería,Pequeña,Region de la Araucania
60,3,72000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
36,2,90000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
40,2,16000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
10,2,13500.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de Tarapaca
0,2,2615.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,5923.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
1,2,3409.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
4,2,13664.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
45,2,76050.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
330,4,4783350.0,Cereales y Legumbres,Grande,Region del Maule
2,2,4400.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
1,2,9200.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
2,2,22000.0,Productos lácteos y huevos,Pequeña,Region de la Araucania
2,2,15000.0,Condimentos y preservantes,Pequeña,Region de la Araucania
1,2,1933.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,3362.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,4076.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,15756.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,5272.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
60,2,4788000.0,Bebidas,Pequeña,Region Metropolitana de Santiago
75,3,68325.0,Condimentos y preservantes,Mediana,Region Aysen del General Carlos IbaNez del Campo
4,2,7732.0,Pescados y mariscos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
4,2,1848.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,1134.0,Productos de panadería,Pequeña,Region Aysen del General Carlos IbaNez del Campo
130,2,174720.0,Bebidas,Pequeña,Region de Tarapaca
1,4,1023404.0,Productos de carne y aves de corral,Grande,Region de Coquimbo
10,2,17000.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
40,3,56000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
204,2,143820.0,Bebidas,Pequeña,Region de Tarapaca
80,3,90800.0,Productos de carne y aves de corral,Mediana,Region de los Lagos
80,3,272240.0,Productos de carne y aves de corral,Mediana,Region de los Lagos
80,3,87360.0,Condimentos y preservantes,Mediana,Region de los Lagos
24,2,6648.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
3,2,5547.0,Aceites y grasas comestibles,Pequeña,Region Aysen del General Carlos IbaNez del Campo
184,3,479320.0,Productos de panadería,Mediana,Region Aysen del General Carlos IbaNez del Campo
10,2,19800.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
5,3,8405.0,Condimentos y preservantes,Mediana,Region de los Lagos
1,2,9244.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
15,2,23010.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
60,2,42540.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,10978.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
3,2,17532.0,Bebidas,Pequeña,Region de los Lagos
5,3,20935.0,"Frutas, verduras y frutos secos",Mediana,Region Aysen del General Carlos IbaNez del Campo
1,4,27720.0,Cereales y Legumbres,Grande,Region de los Lagos
3,2,3228.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,26471.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
45,2,81000.0,Bebidas,Pequeña,Region de Valparaiso
8,2,54672.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
30,2,24540.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
45,2,76050.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
46,2,92000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
400,4,1037200.0,Aceites y grasas comestibles,Grande,Region de Magallanes y de la Antartica
110,4,1594450.0,Cereales y Legumbres,Grande,Region del Maule
60,2,75000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
64,2,99200.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
400,4,1037200.0,Aceites y grasas comestibles,Grande,Region de Magallanes y de la Antartica
1,4,330785.0,Productos de carne y aves de corral,Grande,Region de Coquimbo
1,4,1056527.0,Productos de carne y aves de corral,Grande,Region de Coquimbo
1,3,7088.0,Productos de carne y aves de corral,Mediana,Region Aysen del General Carlos IbaNez del Campo
6,2,41004.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,17728.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
7,2,37387.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
7,2,120932.0,Pescados y mariscos,Pequeña,Region de los Lagos
1,2,7059.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,39800.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
6,2,29400.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
2,2,17000.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
4,2,5160.0,Alimentos preparados y conservados,Pequeña,Region de la Araucania
10,2,13900.0,Alimentos preparados y conservados,Pequeña,Region de la Araucania
5,2,14950.0,Bebidas,Pequeña,Region de la Araucania
7,2,12943.0,Aceites y grasas comestibles,Pequeña,Region Aysen del General Carlos IbaNez del Campo
11,2,16181.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region Aysen del General Carlos IbaNez del Campo
45,1,37800.0,"Frutas, verduras y frutos secos",Micro,Region del Biobio
50,3,40000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
15,2,18390.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
28,2,28616.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
75,2,91950.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
1,2,8176.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
1,2,1134.0,Productos de panadería,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,4076.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,3782.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
45,2,76050.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
25,2,37250.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
120,3,29280.0,Productos de carne y aves de corral,Mediana,Region de los Lagos
5,3,13025.0,Productos de carne y aves de corral,Mediana,Region de los Lagos
40,3,67240.0,Condimentos y preservantes,Mediana,Region de los Lagos
10,3,41180.0,Condimentos y preservantes,Mediana,Region de los Lagos
4,3,5044.0,Condimentos y preservantes,Mediana,Region de los Lagos
5,3,5460.0,Condimentos y preservantes,Mediana,Region de los Lagos
100,2,327700.0,Productos lácteos y huevos,Pequeña,Region del Maule
2,2,4330.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
10,2,18120.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,43764.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,13380.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,10460.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,21088.0,Condimentos y preservantes,Pequeña,Region de los Lagos
1,2,4076.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
50,2,214350.0,Aceites y grasas comestibles,Pequeña,Region del Maule
60,2,136140.0,Alimentos preparados y conservados,Pequeña,Region del Maule
100,3,25200.0,Condimentos y preservantes,Mediana,Region de los Lagos
28,2,28616.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
160,3,3724800.0,Cereales y Legumbres,Mediana,Region de Coquimbo
120,4,2028000.0,Cereales y Legumbres,Grande,Region de Magallanes y de la Antartica
10,2,10220.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
28,2,28616.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
4,2,8864.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,17516.0,Pescados y mariscos,Pequeña,Region de los Lagos
4,2,6928.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
12,2,18408.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
12,2,119880.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
3,2,25500.0,Productos de carne y aves de corral,Pequeña,Region de la Araucania
4,2,4000.0,Condimentos y preservantes,Pequeña,Region de la Araucania
3,2,6690.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,8228.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,11301.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
30,2,37500.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
4,2,2520.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
55,2,13750.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
36,2,139104.0,Productos de carne y aves de corral,Pequeña,Region de Coquimbo
8,3,15024.0,"Frutas, verduras y frutos secos",Mediana,Region Aysen del General Carlos IbaNez del Campo
4,3,25280.0,Productos de carne y aves de corral,Mediana,Region Aysen del General Carlos IbaNez del Campo
12,3,96852.0,Productos de carne y aves de corral,Mediana,Region Aysen del General Carlos IbaNez del Campo
25,2,39750.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,4432.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,7100.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,42728.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
6,2,96828.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
5,3,17500.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
40,3,60000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
10,2,18100.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,18920.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
32,2,32704.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
6,2,81666.0,Pescados y mariscos,Pequeña,Region de los Lagos
50,2,84500.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,3,30000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
30,2,59400.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
7,2,37023.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
25,2,47250.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
4,3,10760.0,Condimentos y preservantes,Mediana,Region de los Lagos
60,2,113520.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
32,2,49600.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
2,2,4116.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,20226.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
5,2,3150.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,19800.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,37840.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
40,2,63600.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
45,2,76050.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
16,2,31200.0,"Frutas, verduras y frutos secos",Pequeña,Region de la Araucania
88,2,35200.0,Alimentos preparados y conservados,Pequeña,Region de la Araucania
20,2,29800.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
30,2,73110.0,Bebidas,Pequeña,Region de la Araucania
1,2,8403.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
27,2,44550.0,Bebidas,Pequeña,Region de la Araucania
1,2,2101.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,30660.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
20,2,12260.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
20,2,30660.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
1,2,832.0,Condimentos y preservantes,Pequeña,Region Aysen del General Carlos IbaNez del Campo
4,2,3864.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,387132.0,"Frutas, verduras y frutos secos",Pequeña,Region de Coquimbo
4,2,7396.0,Bebidas,Pequeña,Region Aysen del General Carlos IbaNez del Campo
70,4,889000.0,Cereales y Legumbres,Grande,Region del Biobio
30,3,52170.0,Aceites y grasas comestibles,Mediana,Region Aysen del General Carlos IbaNez del Campo
5,3,5040.0,Condimentos y preservantes,Mediana,Region Aysen del General Carlos IbaNez del Campo
